No.,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Output
9615,7999.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,25.105800000000002
9616,8000.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.3,25.593
9617,8000.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,24.8825
9618,7999.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,24.755625000000002
9619,8000.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.1,25.3,25.3,24.984
9620,8000.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.1,25.3,25.3,25.187
9621,8000.0,25.45,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,25.593
9622,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,27.347939655172414
9623,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.2,27.218333333333334
9624,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.2,26.811999999999998
9625,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,27.002468750000002
9626,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.3,26.9339
9627,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,26.794102941176472
9628,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.2,26.50725
9629,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,26.964375
9630,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.2,26.6901
9631,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.3,27.2996
9632,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.3,26.558041666666668
9633,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.3,26.90576923076923
9634,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.1,25.3,25.3,28.031
9635,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.3,27.116750000000003
9636,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.3,25.593
9637,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,26.812
9638,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,26.812
9639,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.4,25.3,26.812
9640,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.3,26.812
9641,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.2,26.812
9642,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.3,27.890346153846153
9643,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.4,25.3,27.72625
9644,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.2,27.4215
9645,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.2,28.437333333333335
9646,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.2,28.379285714285714
9647,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.2,27.4215
9648,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.2,28.031
9649,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.1,25.3,25.2,28.031
9650,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.1,25.3,25.3,27.4215
9651,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.4,25.3,27.290892857142858
9652,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.4,25.3,27.1929375
9653,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.4,28.22146875
9654,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.4,28.031
9655,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.4,27.4215
9656,8000.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.4,27.947886363636364
9657,7999.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.4,28.031
9658,0.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,24.3745
9659,0.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.65,25.2,25.3,25.3,23.7655
9660,0.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.3,25.3,23.156
9661,0.0,25.5,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.3,25.4,23.156
9662,0.0,25.45,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.3,25.4,23.156
9663,0.0,25.4,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.3,25.3,23.460749999999997
9664,0.0,25.35,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.3,25.3,24.375
9665,0.0,25.3,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.4,25.3,24.375
9666,0.0,25.25,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.7,25.2,25.4,25.3,24.375
9667,0.0,25.2,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.65,25.2,25.4,25.3,24.375
9668,0.0,25.2,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,24.375
9669,0.0,25.15,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,24.375
9670,0.0,25.1,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,24.375
9671,0.0,25.1,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,24.375
9672,0.0,25.1,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.4,25.3,24.375
9673,0.0,25.1,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.3,24.375
9674,0.0,25.1,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,24.375
9675,0.0,25.05,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.3,24.984
9676,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.4,25.3,26.028428571428574
9677,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,25.85965625
9678,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.3,25.999333333333333
9679,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.3,26.2619756097561
9680,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.2,25.593
9681,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.55,25.2,25.3,25.3,26.2025
9682,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.3,25.3,26.071892857142856
9683,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.6,25.2,25.4,25.3,26.812
9684,0.0,25.0,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.4,25.3,26.812
9685,0.0,24.95,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.3,25.593
9686,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.3,25.636535714285714
9687,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.1,25.3,25.3,25.593
9688,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.5,25.2,25.3,25.2,25.593
9689,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.45,25.2,25.3,25.3,25.593
9690,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.4,25.2,25.3,25.3,25.593
9691,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.35,25.2,25.3,25.2,25.593
9692,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.3,25.2,25.3,25.3,25.593
9693,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.3,25.2,25.3,25.2,25.593
9694,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.3,25.1,25.3,25.3,25.593
9695,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.25,25.1,25.3,25.3,25.593
9696,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.2,25.1,25.2,25.3,24.549
9697,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.15,25.1,25.2,25.2,24.375
9698,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.1,25.1,25.2,25.2,25.33925
9699,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.1,25.1,25.2,25.3,25.593
9700,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,28.05,25.1,25.2,25.2,25.593
9701,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,27.95,25.1,25.2,25.2,24.375
9702,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,27.9,25.1,25.2,25.2,24.375
9703,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,27.9,25.1,25.1,25.2,24.375
9704,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,27.85,25.1,25.1,25.2,24.375
9705,0.0,24.9,24.9,24.8,25.2,25.4,25.2,24.8,24.9,27.8,25.1,25.1,25.2,24.375
9706,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.1,25.1,25.2,24.375
9707,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.75,25.1,25.1,25.2,24.375
9708,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.1,25.1,25.2,23.613125
9709,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.1,25.0,25.2,23.156
9710,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.1,25.0,25.1,23.156
9711,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.65,25.1,25.0,25.1,23.156
9712,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.1,25.0,25.1,23.156
9713,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.1,25.0,25.2,23.156
9714,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,25.0,25.2,23.156
9715,0.0,24.9,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,25.0,25.1,23.156
9716,0.0,24.85,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,25.0,25.1,23.156
9717,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.1,25.0,25.1,23.156
9718,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,25.0,25.2,23.156
9719,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,25.0,25.1,23.156
9720,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.55,25.0,25.0,25.1,23.156
9721,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.5,25.0,25.0,25.1,22.047818181818183
9722,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.5,25.0,25.0,25.0,21.937
9723,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.5,25.0,24.9,25.0,22.072444444444447
9724,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.5,25.0,24.9,25.1,23.156
9725,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.55,25.0,24.9,25.0,23.156
9726,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.6,25.0,24.9,25.0,22.5465
9727,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.65,25.0,24.9,25.0,21.937
9728,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.0,24.9,25.0,21.937
9729,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.75,25.0,24.9,25.0,21.937
9730,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.0,24.9,25.0,21.937
9731,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.0,25.0,25.0,21.937
9732,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.1,25.0,25.0,19.423234375
9733,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.1,25.0,25.1,18.128640625
9734,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.75,25.1,25.0,25.1,17.95593333333333
9735,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.85,25.1,25.0,25.0,17.366750000000003
9736,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.0,25.0,25.0,17.915300000000002
9737,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.1,25.0,25.0,17.2905625
9738,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.1,25.1,25.0,14.20934090909091
9739,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.1,25.1,25.0,13.62740909090909
9740,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.1,25.1,25.1,15.843
9741,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.1,25.0,25.1,15.315066666666667
9742,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.1,25.0,25.0,12.648202702702703
9743,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.8,25.0,25.0,25.1,14.625
9744,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.85,25.1,25.0,25.1,14.625
9745,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.1,25.0,25.1,14.625
9746,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.0,25.0,25.1,14.625
9747,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.9,25.1,25.1,25.1,14.0155
9748,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.85,25.1,25.1,25.1,13.406
9749,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.75,25.1,25.0,25.0,13.406
9750,0.0,24.8,24.9,24.8,25.1,25.4,25.2,24.8,24.9,27.7,25.0,25.0,25.0,11.27275
9751,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.7,25.1,25.0,25.0,10.968
9752,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.7,25.0,25.0,25.0,10.968
9753,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.7,25.0,25.0,25.1,10.968
9754,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.65,25.0,25.0,25.1,10.968
9755,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.6,25.0,25.0,25.1,10.9071
9756,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.6,25.0,24.9,25.0,10.0545
9757,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.6,25.0,25.0,25.0,10.156
9758,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.6,25.0,24.9,25.1,10.359
9759,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.55,25.0,24.9,25.0,9.75
9760,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.5,25.0,24.9,25.0,9.349731343283581
9761,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.9,27.5,25.0,24.9,25.1,9.75
9762,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.5,25.0,24.9,25.0,8.327833333333334
9763,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.45,25.0,24.9,25.0,8.390346153846155
9764,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.4,25.0,24.9,25.0,7.771622950819673
9765,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.4,25.0,24.9,25.1,7.312
9766,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.4,25.0,24.8,25.0,7.312
9767,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.5,25.0,24.8,25.0,7.312
9768,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.45,25.0,24.8,25.0,7.312
9769,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.4,25.0,24.8,24.9,7.279921052631579
9770,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.35,25.0,24.8,24.9,6.093
9771,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.3,25.0,24.8,24.9,6.146
9772,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.25,25.0,24.8,24.9,6.093
9773,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.2,25.0,24.8,24.9,6.093
9774,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.2,25.0,24.7,24.9,6.093
9775,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.25,25.0,24.7,24.9,6.093
9776,0.0,24.8,24.9,24.8,25.1,25.4,25.3,24.8,24.8,27.3,25.0,24.7,24.9,5.957666666666666
9777,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.3,25.0,24.7,24.9,5.1998
9778,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.25,24.9,24.7,24.9,5.484
9779,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,25.0,24.7,24.9,5.67888
9780,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.7,24.9,5.085807692307692
9781,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,25.0,24.7,24.8,4.875
9782,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.6,24.8,3.8567764705882355
9783,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.7,24.8,4.875
9784,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.6,24.9,3.888190476190476
9785,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,25.0,24.6,24.8,4.659882352941176
9786,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,25.0,24.6,24.9,3.8998000000000004
9787,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.6,24.7,3.1819444444444445
9788,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.5,24.7,2.6401666666666666
9789,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.6,24.7,2.437
9790,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.5,24.7,2.935681818181818
9791,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.5,24.8,3.0465
9792,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.6,24.8,3.0465
9793,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.5,24.8,3.2206428571428574
9794,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.1,24.9,24.5,24.7,2.647172413793103
9795,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.05,24.9,24.5,24.7,3.0465
9796,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.0,24.9,24.5,24.7,2.12006
9797,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.0,24.9,24.5,24.8,2.0713
9798,0.0,24.8,24.9,24.8,25.0,25.4,25.3,24.8,24.8,27.0,24.9,24.5,24.6,2.437
9799,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.0,24.9,24.5,24.7,1.6941718749999999
9800,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.0,24.9,24.5,24.6,1.4211666666666667
9801,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.05,24.9,24.5,24.6,1.218
9802,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.1,24.9,24.5,24.6,1.3268392857142857
9803,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.5,24.6,1.218
9804,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.5,24.6,1.1281475409836066
9805,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.5,24.5,1.218
9806,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.2,24.9,24.4,24.6,1.218
9807,0.0,24.8,24.8,24.8,25.0,25.4,25.3,24.8,24.8,27.15,24.9,24.4,24.6,1.218
9808,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.9,24.4,24.6,1.1368
9809,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.9,24.5,24.6,1.218
9810,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.9,24.4,24.7,1.218
9811,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.8,24.4,24.7,1.218
9812,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.15,24.9,24.4,24.7,1.218
9813,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.2,24.9,24.4,24.7,1.1503333333333332
9814,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.2,24.9,24.5,24.7,1.1821764705882352
9815,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.2,24.9,24.5,24.6,1.218
9816,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.2,24.9,24.4,24.6,1.218
9817,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.15,24.9,24.5,24.6,1.218
9818,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.8,24.5,24.6,1.218
9819,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.1,24.8,24.4,24.6,1.1650434782608696
9820,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.05,24.9,24.4,24.6,1.218
9821,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.0,24.9,24.4,24.6,0.9002608695652173
9822,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.0,24.9,24.4,24.7,1.218
9823,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.0,24.8,24.4,24.7,1.218
9824,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.0,24.8,24.4,24.6,0.957
9825,0.0,24.8,24.8,24.8,25.0,25.4,25.4,24.8,24.8,27.05,24.8,24.4,24.6,1.218
9826,0.0,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,-0.15
9827,8000.0,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.633333333333333
9828,8000.0,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,6.64
9829,8000.0,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,8.133333333333333
9830,8000.0,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.3,24.0,23.6,22.9,8.3
9831,8000.0,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.1,23.6,22.9,8.9
9832,8000.0,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,23.0,9.2
9833,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.1,23.6,23.0,10.1375
9834,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.1,23.6,22.9,10.446153846153846
9835,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,9.8
9836,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.3,24.1,23.6,23.0,10.850000000000001
9837,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.3,24.0,23.6,22.9,9.8
9838,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.3,24.1,23.6,22.9,10.1
9839,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.2,24.3,23.2,24.0,23.6,22.9,11.0
9840,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.2,24.3,23.2,24.1,23.6,22.9,11.9625
9841,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.2,24.3,23.3,24.1,23.6,22.9,11.0
9842,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.3,24.0,23.6,23.0,10.7
9843,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,23.0,11.9
9844,8000.0,24.5,24.3,24.3,24.6,25.1,25.5,24.2,24.3,23.2,24.1,23.6,23.0,11.9
